ts,A,CTX,x,US,S"1,S"2,H1,H2,M"1,M"2,D,R*,CR
756,1.0,0.4,1.0,0.0,0.579,0.747,0.357,0.791,0.174,0.334,0.008,0.057,0.0,
757,1.0,0.4,1.0,0.0,0.661,0.847,0.399,0.936,0.174,0.49,0.065,0.113,0.0,
758,1.0,0.4,1.0,0.0,0.676,0.86,0.556,0.946,0.301,0.527,0.115,0.176,0.0,
759,1.0,0.4,1.0,1.0,0.709,0.864,0.669,0.949,0.331,0.54,1.0,1.0,0.0,
760,1.0,0.4,1.0,0.0,0.814,0.908,0.88,0.975,0.637,0.732,0.754,0.777,0.777,
761,1.0,0.4,1.0,0.0,0.831,0.848,0.891,0.917,0.61,0.716,0.703,0.695,0.695,
762,1.0,0.4,1.0,0.0,0.755,0.847,0.758,0.916,0.438,0.558,0.611,0.634,0.634,
763,0.0,0.4,0.0,0.0,0.093,0.019,0.013,0.862,0.051,0.493,0.28,0.055,0.0,
764,0.0,0.4,0.0,0.0,0.02,0.023,0.013,0.007,0.007,0.007,0.03,0.066,0.0,
765,0.0,0.4,0.0,0.0,0.024,0.019,0.007,0.007,0.007,0.007,0.008,0.006,0.0,
766,1.0,0.4,1.0,1.0,0.743,0.753,0.007,0.007,0.007,0.007,1.0,1.0,0.0,
767,1.0,0.4,1.0,1.0,0.858,0.867,0.867,0.726,0.518,0.496,1.0,1.0,0.0,
768,1.0,0.4,1.0,1.0,0.903,0.906,0.931,0.94,0.549,0.52,1.0,1.0,0.0,
769,1.0,0.4,1.0,0.0,0.906,0.913,0.954,0.949,0.49,0.465,0.268,0.24,0.0,
770,1.0,0.4,1.0,0.0,0.845,0.854,0.915,0.909,0.369,0.423,0.249,0.117,0.0,
771,1.0,0.4,1.0,0.0,0.844,0.854,0.869,0.864,0.332,0.323,0.107,0.101,0.0,
772,1.0,0.4,1.0,0.0,0.77,0.78,0.703,0.794,0.241,0.293,0.045,0.046,0.0,
773,1.0,0.4,1.0,1.0,0.78,0.779,0.725,0.692,0.223,0.176,1.0,1.0,0.0,
774,0.0,0.4,0.0,0.0,0.021,0.02,0.829,0.007,0.007,0.007,0.036,0.01,0.0,
775,0.0,0.4,0.0,0.0,0.026,0.024,0.007,0.009,0.008,0.008,0.006,0.006,0.0,
776,0.0,0.4,0.0,0.0,0.026,0.02,0.007,0.009,0.007,0.007,0.006,0.006,0.0,
777,0.0,0.4,0.0,0.0,0.021,0.024,0.007,0.007,0.008,0.007,0.008,0.006,0.0,
778,1.0,0.4,1.0,0.0,0.85,0.87,0.009,0.902,0.007,0.318,0.008,0.006,0.0,
779,1.0,0.4,1.0,1.0,0.862,0.92,0.888,0.967,0.378,0.35,1.0,1.0,0.0,
780,1.0,0.4,1.0,1.0,0.934,0.925,0.985,0.97,0.597,0.601,1.0,1.0,0.0,
781,1.0,0.4,1.0,1.0,0.935,0.925,0.985,0.97,0.632,0.543,1.0,1.0,0.0,
782,1.0,0.4,1.0,0.0,0.886,0.87,0.967,0.939,0.497,0.479,0.522,0.477,0.0,
783,1.0,0.4,1.0,0.0,0.818,0.798,0.849,0.764,0.361,0.297,0.085,0.125,0.0,
784,1.0,0.4,1.0,0.0,0.74,0.717,0.666,0.688,0.251,0.202,0.084,0.091,0.0,
785,0.0,0.4,0.0,0.0,0.02,0.088,0.683,0.078,0.231,0.009,0.038,0.015,0.0,
786,0.0,0.4,0.0,0.0,0.02,0.022,0.007,0.014,0.007,0.007,0.022,0.018,0.0,
787,0.0,0.4,0.0,1.0,0.021,0.018,0.007,0.007,0.007,0.008,1.0,1.0,0.0,
788,0.0,0.4,0.0,0.0,0.021,0.019,0.007,0.007,0.007,0.007,0.006,0.008,0.0,
789,1.0,0.4,1.0,0.0,0.744,0.713,0.009,0.007,0.008,0.155,0.006,0.006,0.0,
790,1.0,0.4,1.0,0.0,0.763,0.657,0.7,0.443,0.236,0.148,0.042,0.012,0.0,
791,1.0,0.4,1.0,0.0,0.837,0.73,0.801,0.641,0.256,0.162,0.043,0.042,0.0,
792,1.0,0.4,1.0,0.0,0.845,0.76,0.887,0.673,0.309,0.176,0.061,0.048,0.0,
793,1.0,0.4,1.0,1.0,0.853,0.767,0.906,0.727,0.332,0.212,1.0,1.0,0.0,
794,1.0,0.4,1.0,1.0,0.898,0.866,0.961,0.835,0.549,0.288,1.0,1.0,0.0,
795,1.0,0.4,1.0,1.0,0.9,0.874,0.962,0.926,0.499,0.388,1.0,1.0,0.0,
796,0.1,0.4,0.0,0.0,0.039,0.02,0.009,0.935,0.007,0.303,0.013,0.24,0.0,
797,0.0,0.4,0.0,0.0,0.023,0.02,0.009,0.1,0.007,0.007,0.009,0.006,0.0,
798,0.0,0.4,0.0,0.0,0.023,0.02,0.007,0.007,0.007,0.007,0.008,0.008,0.0,
799,0.0,0.4,0.0,0.0,0.028,0.02,0.008,0.007,0.007,0.007,0.008,0.006,0.0,
800,1.0,0.4,1.0,0.0,0.89,0.868,0.955,0.007,0.007,0.008,0.006,0.006,0.0,
801,1.0,0.4,1.0,1.0,0.925,0.812,0.98,0.927,0.406,0.296,1.0,1.0,0.0,
802,1.0,0.4,1.0,0.0,0.927,0.929,0.98,0.957,0.685,0.424,0.647,0.129,0.0,
803,1.0,0.4,1.0,0.0,0.873,0.935,0.934,0.986,0.543,0.546,0.48,0.516,0.516,
804,1.0,0.4,1.0,0.0,0.803,0.885,0.816,0.97,0.39,0.49,0.44,0.479,0.0,
805,1.0,0.4,1.0,0.0,0.808,0.817,0.827,0.914,0.357,0.316,0.219,0.15,0.0,
806,1.0,0.4,1.0,0.0,0.731,0.738,0.758,0.677,0.329,0.22,0.067,0.06,0.0,
807,1.0,0.4,1.0,1.0,0.651,0.744,0.443,0.675,0.179,0.199,1.0,1.0,0.0,
808,0.0,0.4,0.0,1.0,0.021,0.02,0.007,0.784,0.007,0.007,1.0,1.0,0.0,
809,0.0,0.4,0.0,1.0,0.021,0.02,0.007,0.084,0.007,0.007,1.0,1.0,0.0,
810,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.009,0.007,0.007,0.006,0.006,0.0,
811,1.0,0.4,1.0,0.0,0.819,0.832,0.007,0.007,0.371,0.007,0.008,0.033,0.0,
812,1.0,0.4,1.0,0.0,0.833,0.845,0.834,0.895,0.412,0.361,0.141,0.17,0.0,
813,1.0,0.4,1.0,0.0,0.894,0.907,0.949,0.945,0.518,0.405,0.176,0.205,0.0,
814,1.0,0.4,1.0,1.0,0.899,0.909,0.952,0.969,0.532,0.491,1.0,1.0,0.0,
815,1.0,0.4,1.0,0.0,0.921,0.931,0.974,0.981,0.73,0.693,0.858,0.703,0.703,
816,1.0,0.4,1.0,0.0,0.866,0.879,0.946,0.959,0.683,0.649,0.809,0.786,0.786,
817,1.0,0.4,1.0,0.0,0.794,0.809,0.858,0.821,0.534,0.419,0.359,0.255,0.0,
818,1.0,0.4,1.0,0.0,0.714,0.73,0.573,0.748,0.233,0.283,0.31,0.121,0.0,
819,0.5,0.4,0.1,0.0,0.175,0.101,0.022,0.625,0.015,0.216,0.043,0.065,0.0,
820,0.0,0.4,0.0,0.0,0.041,0.024,0.022,0.073,0.008,0.007,0.007,0.007,0.0,
821,0.0,0.4,0.0,1.0,0.02,0.018,0.011,0.007,0.008,0.007,1.0,1.0,0.0,
822,0.0,0.4,0.0,1.0,0.02,0.023,0.007,0.009,0.008,0.008,1.0,1.0,0.0,
823,1.0,0.4,1.0,1.0,0.736,0.708,0.609,0.007,0.272,0.007,1.0,1.0,0.0,
824,1.0,0.4,1.0,0.0,0.82,0.729,0.707,0.596,0.368,0.221,0.054,0.052,0.0,
825,1.0,0.4,1.0,0.0,0.745,0.651,0.764,0.566,0.345,0.205,0.096,0.065,0.0,
826,1.0,0.4,1.0,0.0,0.757,0.663,0.673,0.465,0.272,0.194,0.079,0.065,0.0,
827,1.0,0.4,1.0,0.0,0.767,0.678,0.713,0.468,0.22,0.195,0.064,0.037,0.0,
828,1.0,0.4,1.0,1.0,0.77,0.604,0.724,0.282,0.263,0.156,1.0,1.0,0.0,
829,1.0,0.4,1.0,0.0,0.857,0.781,0.908,0.398,0.472,0.332,0.05,0.041,0.0,
830,0.9,0.4,0.3,0.0,0.79,0.083,0.915,0.011,0.293,0.009,0.272,0.226,0.0,
831,0.0,0.4,0.0,0.0,0.022,0.019,0.873,0.007,0.007,0.011,0.006,0.007,0.0,
832,0.0,0.4,0.0,0.0,0.026,0.023,0.008,0.007,0.007,0.007,0.006,0.008,0.0,
833,0.0,0.4,0.0,0.0,0.022,0.023,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
834,1.0,0.4,1.0,0.0,0.865,0.802,0.007,0.748,0.007,0.008,0.006,0.006,0.0,
835,1.0,0.4,1.0,1.0,0.809,0.876,0.877,0.847,0.377,0.321,1.0,1.0,0.0,
836,1.0,0.4,1.0,1.0,0.926,0.896,0.984,0.938,0.559,0.615,1.0,1.0,0.0,
837,1.0,0.4,1.0,0.0,0.929,0.9,0.984,0.942,0.671,0.563,0.568,0.593,0.593,
838,1.0,0.4,1.0,0.0,0.876,0.836,0.947,0.898,0.528,0.418,0.38,0.397,0.0,
839,1.0,0.4,1.0,0.0,0.806,0.759,0.842,0.768,0.379,0.374,0.327,0.311,0.0,
840,1.0,0.4,1.0,0.0,0.809,0.765,0.843,0.664,0.341,0.218,0.127,0.103,0.0,
841,1.0,0.4,0.5,0.0,0.731,0.149,0.78,0.608,0.198,0.013,0.094,0.06,0.0,
842,0.0,0.4,0.0,1.0,0.019,0.018,0.007,0.017,0.228,0.013,1.0,1.0,0.0,
843,0.0,0.4,0.0,0.0,0.019,0.022,0.007,0.01,0.007,0.007,0.006,0.006,0.0,
844,0.0,0.4,0.0,0.0,0.019,0.018,0.009,0.009,0.008,0.008,0.006,0.008,0.0,
845,1.0,0.4,1.0,0.0,0.717,0.667,0.007,0.422,0.008,0.007,0.006,0.006,0.0,
846,1.0,0.4,1.0,0.0,0.737,0.75,0.653,0.487,0.264,0.162,0.035,0.042,0.0,
847,1.0,0.4,1.0,0.0,0.816,0.763,0.852,0.641,0.403,0.24,0.059,0.042,0.0,
848,1.0,0.4,1.0,1.0,0.836,0.785,0.87,0.691,0.415,0.258,1.0,1.0,0.0,
849,1.0,0.4,1.0,1.0,0.888,0.866,0.952,0.899,0.685,0.378,1.0,1.0,0.0,
850,1.0,0.4,1.0,1.0,0.892,0.879,0.954,0.913,0.619,0.454,1.0,1.0,0.0,
851,1.0,0.4,1.0,0.0,0.892,0.88,0.956,0.922,0.553,0.431,0.384,0.422,0.0,
852,1.0,0.4,1.0,0.0,0.827,0.812,0.916,0.869,0.338,0.391,0.334,0.11,0.0,
853,0.0,0.4,0.0,0.0,0.101,0.018,0.796,0.007,0.372,0.29,0.094,0.086,0.0,
854,0.0,0.4,0.0,0.0,0.019,0.018,0.091,0.007,0.01,0.007,0.093,0.086,0.0,
855,0.0,0.4,0.0,0.0,0.02,0.018,0.009,0.007,0.007,0.007,0.006,0.017,0.0,
856,1.0,0.4,1.0,1.0,0.728,0.71,0.625,0.007,0.237,0.007,1.0,1.0,0.0,
857,1.0,0.4,1.0,0.0,0.886,0.85,0.809,0.525,0.334,0.304,0.115,0.1,0.0,
858,1.0,0.4,1.0,0.0,0.913,0.89,0.958,0.823,0.554,0.341,0.102,0.248,0.0,
859,1.0,0.4,1.0,0.0,0.917,0.903,0.969,0.893,0.507,0.316,0.341,0.315,0.0,
860,1.0,0.4,1.0,0.0,0.921,0.911,0.974,0.919,0.565,0.365,0.412,0.312,0.0,
861,1.0,0.4,1.0,0.0,0.923,0.913,0.974,0.929,0.595,0.391,0.44,0.301,0.0,
862,1.0,0.4,1.0,1.0,0.923,0.914,0.975,0.932,0.603,0.341,1.0,1.0,0.0,
863,1.0,0.4,1.0,1.0,0.932,0.928,0.979,0.954,0.755,0.507,1.0,1.0,0.0,
864,0.0,0.4,0.0,1.0,0.022,0.021,0.007,0.959,0.007,0.474,1.0,1.0,0.0,
865,0.0,0.4,0.0,0.0,0.022,0.021,0.007,0.103,0.008,0.052,0.016,0.035,0.0,
866,0.0,0.4,0.0,0.0,0.022,0.021,0.009,0.007,0.008,0.007,0.007,0.011,0.0,
867,1.0,0.4,1.0,0.0,0.926,0.921,0.977,0.953,0.641,0.438,0.006,0.006,0.0,
868,1.0,0.4,1.0,0.0,0.943,0.943,0.986,0.979,0.613,0.442,0.516,0.399,0.0,
869,1.0,0.4,1.0,1.0,0.944,0.943,0.986,0.98,0.744,0.569,1.0,1.0,0.0,
870,1.0,0.4,1.0,0.0,0.946,0.947,0.987,0.982,0.845,0.708,0.804,0.835,0.835,
871,1.0,0.4,1.0,0.0,0.902,0.902,0.971,0.962,0.718,0.572,0.758,0.756,0.756,
872,1.0,0.4,1.0,0.0,0.839,0.839,0.871,0.898,0.634,0.502,0.642,0.505,0.505,
873,1.0,0.4,1.0,0.0,0.762,0.762,0.803,0.66,0.48,0.376,0.164,0.204,0.0,
874,1.0,0.4,1.0,0.0,0.681,0.68,0.493,0.457,0.257,0.201,0.037,0.111,0.0,
875,1.0,0.4,0.6,0.0,0.699,0.291,0.521,0.45,0.19,0.15,0.037,0.022,0.0,
876,0.0,0.4,0.0,1.0,0.019,0.018,0.527,0.007,0.235,0.007,1.0,1.0,0.0,
877,0.0,0.4,0.0,1.0,0.019,0.022,0.058,0.007,0.007,0.008,1.0,1.0,0.0,
878,0.0,0.4,0.0,1.0,0.02,0.018,0.009,0.007,0.007,0.007,1.0,1.0,0.0,
879,1.0,0.4,1.0,0.0,0.686,0.666,0.603,0.406,0.246,0.157,0.042,0.037,0.0,
880,1.0,0.4,1.0,0.0,0.633,0.615,0.482,0.338,0.28,0.165,0.053,0.045,0.0,
881,1.0,0.4,1.0,0.0,0.654,0.627,0.522,0.274,0.203,0.142,0.031,0.045,0.0,
882,1.0,0.4,1.0,0.0,0.658,0.636,0.527,0.293,0.2,0.118,0.029,0.026,0.0,
883,1.0,0.4,1.0,1.0,0.659,0.639,0.535,0.31,0.231,0.141,1.0,1.0,0.0,
884,1.0,0.4,1.0,0.0,0.793,0.787,0.631,0.689,0.471,0.297,0.042,0.036,0.0,
885,1.0,0.4,1.0,0.0,0.803,0.828,0.841,0.802,0.442,0.28,0.242,0.179,0.0,
886,1.0,0.4,0.7,0.0,0.839,0.54,0.881,0.832,0.489,0.356,0.318,0.259,0.0,
887,0.0,0.4,0.0,0.0,0.104,0.02,0.914,0.295,0.559,0.007,0.325,0.394,0.0,
888,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.007,0.011,0.007,0.038,0.007,0.0,
889,0.0,0.4,0.0,1.0,0.026,0.024,0.008,0.007,0.007,0.008,1.0,1.0,0.0,
890,1.0,0.4,1.0,1.0,0.834,0.842,0.008,0.861,0.009,0.007,1.0,1.0,0.0,
891,1.0,0.4,1.0,1.0,0.775,0.902,0.849,0.925,0.443,0.331,1.0,1.0,0.0,
892,1.0,0.4,1.0,0.0,0.853,0.905,0.899,0.957,0.537,0.369,0.257,0.347,0.0,
893,1.0,0.4,1.0,0.0,0.782,0.843,0.909,0.872,0.486,0.336,0.315,0.274,0.0,
894,1.0,0.4,1.0,0.0,0.788,0.856,0.859,0.895,0.342,0.351,0.319,0.267,0.0,
895,1.0,0.4,1.0,0.0,0.794,0.858,0.867,0.897,0.412,0.353,0.12,0.159,0.0,
896,1.0,0.4,1.0,0.0,0.716,0.785,0.694,0.837,0.379,0.328,0.144,0.134,0.0,
897,1.0,0.4,0.9,1.0,0.742,0.701,0.749,0.631,0.292,0.197,1.0,1.0,0.0,
898,0.0,0.4,0.0,0.0,0.021,0.089,0.007,0.728,0.403,0.232,0.09,0.078,0.0,
899,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.084,0.007,0.032,0.016,0.015,0.0,
900,0.0,0.4,0.0,0.0,0.026,0.02,0.007,0.007,0.008,0.007,0.007,0.006,0.0,
901,1.0,0.4,1.0,0.0,0.812,0.86,0.88,0.007,0.49,0.353,0.344,0.262,0.0,
902,1.0,0.4,1.0,0.0,0.899,0.888,0.937,0.91,0.577,0.472,0.523,0.421,0.0,
903,1.0,0.4,1.0,1.0,0.901,0.926,0.972,0.974,0.738,0.604,1.0,1.0,0.0,
904,1.0,0.4,1.0,1.0,0.915,0.927,0.978,0.974,0.844,0.729,1.0,1.0,0.0,
905,1.0,0.4,1.0,1.0,0.915,0.873,0.978,0.92,0.769,0.581,1.0,1.0,0.0,
906,1.0,0.4,1.0,0.0,0.857,0.876,0.927,0.922,0.607,0.511,0.525,0.469,0.0,
907,1.0,0.4,1.0,0.0,0.784,0.806,0.876,0.797,0.436,0.459,0.441,0.378,0.0,
908,1.0,0.4,1.0,0.0,0.704,0.805,0.596,0.793,0.296,0.277,0.055,0.1,0.0,
909,0.0,0.4,0.0,0.0,0.019,0.019,0.531,0.007,0.007,0.007,0.055,0.072,0.0,
910,0.0,0.4,0.0,1.0,0.019,0.019,0.007,0.007,0.007,0.008,1.0,1.0,0.0,
911,0.0,0.4,0.0,0.0,0.02,0.019,0.007,0.008,0.007,0.007,0.006,0.006,0.0,
912,1.0,0.4,1.0,0.0,0.604,0.706,0.342,0.007,0.146,0.007,0.006,0.006,0.0,
913,1.0,0.4,1.0,0.0,0.679,0.726,0.515,0.532,0.172,0.198,0.027,0.013,0.0,
914,1.0,0.4,1.0,0.0,0.709,0.798,0.544,0.767,0.235,0.298,0.042,0.067,0.0,
915,1.0,0.4,1.0,0.0,0.716,0.824,0.602,0.801,0.277,0.333,0.081,0.059,0.0,
916,1.0,0.4,1.0,1.0,0.729,0.83,0.627,0.837,0.283,0.341,1.0,1.0,0.0,
917,1.0,0.4,1.0,1.0,0.828,0.892,0.747,0.911,0.531,0.493,1.0,1.0,0.0,
918,1.0,0.4,1.0,1.0,0.839,0.896,0.886,0.948,0.491,0.533,1.0,1.0,0.0,
919,1.0,0.4,1.0,0.0,0.849,0.897,0.904,0.952,0.469,0.482,0.323,0.361,0.0,
920,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.91,0.051,0.432,0.252,0.204,0.0,
921,0.0,0.4,0.0,0.0,0.021,0.02,0.009,0.097,0.007,0.048,0.041,0.061,0.0,
922,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
923,1.0,0.4,1.0,0.0,0.757,0.818,0.007,0.007,0.007,0.008,0.006,0.006,0.0,
924,1.0,0.4,1.0,1.0,0.699,0.758,0.707,0.753,0.226,0.249,1.0,1.0,0.0,
925,1.0,0.4,1.0,0.0,0.88,0.903,0.81,0.971,0.56,0.557,0.507,0.153,0.0,
926,1.0,0.4,1.0,0.0,0.901,0.921,0.969,0.98,0.542,0.509,0.45,0.45,0.0,
927,1.0,0.4,1.0,0.0,0.905,0.865,0.972,0.956,0.408,0.473,0.185,0.439,0.0,
928,1.0,0.4,1.0,0.0,0.844,0.793,0.907,0.806,0.442,0.293,0.246,0.182,0.0,
929,1.0,0.4,1.0,0.0,0.853,0.815,0.913,0.849,0.381,0.285,0.162,0.1,0.0,
930,1.0,0.4,0.9,1.0,0.78,0.641,0.866,0.509,0.355,0.159,1.0,1.0,0.0,
931,0.0,0.4,0.0,1.0,0.021,0.021,0.874,0.007,0.007,0.007,1.0,1.0,0.0,
932,0.0,0.4,0.0,1.0,0.021,0.026,0.007,0.007,0.008,0.007,1.0,1.0,0.0,
933,0.0,0.4,0.0,0.0,0.021,0.026,0.007,0.009,0.007,0.007,0.006,0.006,0.0,
934,1.0,0.4,1.0,0.0,0.857,0.836,0.925,0.007,0.488,0.352,0.006,0.025,0.0,
935,1.0,0.4,1.0,0.0,0.91,0.849,0.972,0.875,0.534,0.346,0.307,0.257,0.0,
936,1.0,0.4,1.0,0.0,0.912,0.91,0.973,0.969,0.611,0.407,0.368,0.464,0.0,
937,1.0,0.4,1.0,1.0,0.914,0.913,0.974,0.97,0.635,0.5,1.0,1.0,0.0,
938,1.0,0.4,1.0,0.0,0.927,0.926,0.981,0.979,0.782,0.68,0.871,0.787,0.787,
939,1.0,0.4,1.0,0.0,0.874,0.872,0.936,0.955,0.72,0.608,0.774,0.747,0.747,
940,1.0,0.4,1.0,0.0,0.804,0.802,0.887,0.806,0.57,0.384,0.408,0.346,0.0,
941,1.0,0.4,0.9,0.0,0.724,0.624,0.622,0.733,0.344,0.138,0.361,0.146,0.0,
942,0.0,0.4,0.0,0.0,0.02,0.02,0.007,0.078,0.007,0.023,0.103,0.047,0.0,
943,0.0,0.4,0.0,0.0,0.02,0.02,0.007,0.007,0.007,0.007,0.007,0.013,0.0,
944,0.0,0.4,0.0,1.0,0.024,0.02,0.007,0.007,0.008,0.007,1.0,1.0,0.0,
945,1.0,0.4,1.0,1.0,0.734,0.704,0.635,0.007,0.007,0.191,1.0,1.0,0.0,
946,1.0,0.4,1.0,1.0,0.821,0.649,0.844,0.454,0.382,0.146,1.0,1.0,0.0,
947,1.0,0.4,1.0,0.0,0.84,0.717,0.865,0.519,0.373,0.172,0.111,0.077,0.0,
948,1.0,0.4,1.0,0.0,0.766,0.643,0.82,0.596,0.363,0.215,0.117,0.068,0.0,
949,1.0,0.4,1.0,0.0,0.77,0.654,0.73,0.501,0.29,0.134,0.085,0.052,0.0,
950,1.0,0.4,1.0,0.0,0.778,0.666,0.742,0.502,0.223,0.165,0.036,0.033,0.0,
951,1.0,0.4,1.0,1.0,0.699,0.594,0.685,0.365,0.16,0.127,1.0,1.0,0.0,
952,1.0,0.4,1.0,0.0,0.83,0.768,0.707,0.432,0.235,0.287,0.024,0.063,0.0,
953,0.0,0.4,0.0,0.0,0.021,0.096,0.879,0.013,0.359,0.01,0.062,0.076,0.0,
954,0.0,0.4,0.0,0.0,0.021,0.02,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
955,0.0,0.4,0.0,0.0,0.021,0.025,0.009,0.007,0.007,0.007,0.008,0.006,0.0,
956,1.0,0.4,1.0,0.0,0.826,0.783,0.007,0.77,0.346,0.249,0.077,0.036,0.0,
957,1.0,0.4,1.0,1.0,0.845,0.867,0.881,0.927,0.321,0.397,1.0,1.0,0.0,
958,1.0,0.4,1.0,1.0,0.932,0.884,0.983,0.939,0.662,0.584,1.0,1.0,0.0,
959,1.0,0.4,1.0,1.0,0.935,0.885,0.984,0.948,0.598,0.553,1.0,1.0,0.0,
960,1.0,0.4,1.0,0.0,0.884,0.885,0.946,0.948,0.463,0.492,0.304,0.249,0.0,
961,1.0,0.4,1.0,0.0,0.816,0.819,0.901,0.849,0.274,0.362,0.263,0.288,0.0,
962,1.0,0.4,1.0,0.0,0.736,0.82,0.768,0.85,0.236,0.327,0.087,0.108,0.0,
963,1.0,0.4,1.0,0.0,0.655,0.743,0.577,0.783,0.13,0.19,0.056,0.056,0.0,
964,0.0,0.4,0.0,1.0,0.082,0.02,0.455,0.007,0.154,0.007,1.0,1.0,0.0,
965,0.0,0.4,0.0,1.0,0.019,0.02,0.011,0.007,0.024,0.008,1.0,1.0,0.0,
966,0.0,0.4,0.0,0.0,0.019,0.02,0.007,0.007,0.007,0.007,0.008,0.006,0.0,
967,1.0,0.4,1.0,0.0,0.668,0.729,0.007,0.007,0.184,0.174,0.03,0.006,0.0,
968,1.0,0.4,1.0,0.0,0.695,0.753,0.597,0.67,0.199,0.21,0.043,0.042,0.0,
969,1.0,0.4,1.0,0.0,0.778,0.828,0.682,0.77,0.301,0.255,0.043,0.037,0.0,
970,1.0,0.4,1.0,0.0,0.79,0.838,0.813,0.876,0.301,0.296,0.09,0.095,0.0,
971,1.0,0.4,1.0,1.0,0.808,0.849,0.862,0.896,0.306,0.263,1.0,1.0,0.0,
972,1.0,0.4,1.0,1.0,0.872,0.894,0.909,0.935,0.448,0.487,1.0,1.0,0.0,
973,1.0,0.4,1.0,1.0,0.875,0.896,0.947,0.956,0.497,0.449,1.0,1.0,0.0,
974,1.0,0.4,1.0,0.0,0.877,0.897,0.951,0.958,0.456,0.402,0.315,0.232,0.0,
975,0.0,0.4,0.0,0.0,0.02,0.021,0.91,0.102,0.007,0.007,0.132,0.193,0.0,
976,0.0,0.4,0.0,0.0,0.02,0.021,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
977,0.0,0.4,0.0,0.0,0.025,0.026,0.007,0.007,0.007,0.008,0.008,0.006,0.0,
978,1.0,0.4,0.9,1.0,0.791,0.727,0.816,0.007,0.257,0.166,1.0,1.0,0.0,
979,1.0,0.4,1.0,0.0,0.923,0.888,0.98,0.91,0.594,0.25,0.059,0.059,0.0,
980,1.0,0.4,1.0,0.0,0.94,0.92,0.986,0.966,0.539,0.447,0.452,0.411,0.0,
981,1.0,0.4,1.0,0.0,0.941,0.922,0.986,0.967,0.661,0.552,0.519,0.534,0.534,
982,1.0,0.4,1.0,0.0,0.941,0.923,0.986,0.969,0.683,0.577,0.734,0.718,0.718,
983,1.0,0.4,1.0,0.0,0.943,0.927,0.987,0.972,0.741,0.641,0.784,0.749,0.749,
984,1.0,0.4,1.0,1.0,0.943,0.928,0.987,0.973,0.755,0.657,1.0,1.0,0.0,
985,1.0,0.4,1.0,1.0,0.945,0.931,0.987,0.976,0.804,0.717,1.0,1.0,0.0,
986,0.0,0.4,0.0,1.0,0.021,0.115,0.007,0.017,0.007,0.082,1.0,1.0,0.0,
987,0.0,0.4,0.0,0.0,0.021,0.023,0.007,0.01,0.007,0.007,0.007,0.008,0.0,
988,0.0,0.4,0.0,0.0,0.021,0.023,0.007,0.007,0.007,0.007,0.006,0.006,0.0,
989,1.0,0.4,0.9,0.0,0.889,0.869,0.007,0.009,0.008,0.007,0.006,0.006,0.0,
990,1.0,0.4,1.0,0.0,0.836,0.931,0.919,0.973,0.54,0.609,0.006,0.1,0.0,
991,1.0,0.4,1.0,1.0,0.895,0.942,0.949,0.983,0.434,0.576,1.0,1.0,0.0,
992,1.0,0.4,1.0,0.0,0.9,0.943,0.971,0.985,0.762,0.814,0.898,0.913,0.913,
993,1.0,0.4,1.0,0.0,0.837,0.896,0.908,0.949,0.603,0.679,0.61,0.804,0.804,
994,1.0,0.4,1.0,0.0,0.76,0.831,0.85,0.852,0.532,0.598,0.339,0.449,0.0,
995,1.0,0.4,1.0,0.0,0.679,0.754,0.681,0.673,0.288,0.354,0.315,0.186,0.0,
996,1.0,0.4,1.0,0.0,0.699,0.771,0.475,0.687,0.213,0.314,0.037,0.044,0.0,
997,0.0,0.4,0.0,1.0,0.087,0.02,0.547,0.648,0.264,0.31,1.0,1.0,0.0,
998,0.0,0.4,0.0,1.0,0.019,0.024,0.065,0.07,0.007,0.007,1.0,1.0,0.0,
999,0.0,0.4,0.0,1.0,0.023,0.02,0.007,0.007,0.008,0.007,1.0,1.0,0.0,
