ts,A,CTX,x,US,S"1,S"2,H1,H2,M"1,M"2,D,R*,CR
1610,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.008,0.006,0.0,
1611,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1612,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.008,0.006,0.008,0.006,0.0,
1613,1.0,0.4,0.5,0.0,0.957,0.058,0.94,0.006,0.253,0.007,0.006,0.008,0.0,
1614,1.0,0.4,0.7,0.0,0.972,0.085,0.975,0.007,0.266,0.007,0.014,0.022,0.0,
1615,1.0,0.4,0.7,0.0,0.973,0.085,0.978,0.007,0.266,0.007,0.014,0.023,0.0,
1616,1.0,0.4,0.7,0.0,0.973,0.084,0.978,0.007,0.207,0.007,0.014,0.028,0.0,
1617,1.0,0.4,0.7,0.0,0.942,0.101,0.94,0.007,0.234,0.008,0.012,0.017,0.0,
1618,1.0,0.4,0.7,1.0,0.943,0.099,0.941,0.008,0.167,0.008,1.0,1.0,0.0,
1619,0.0,0.4,0.0,0.0,0.012,0.013,0.1,0.006,0.006,0.008,0.01,0.009,0.0,
1620,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1621,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1622,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1623,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1624,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.008,0.006,0.006,0.006,0.0,
1625,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1626,0.0,0.4,0.0,0.0,0.012,0.016,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1627,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.008,0.006,0.006,0.007,0.0,
1628,0.0,0.4,0.0,0.0,0.015,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1629,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1630,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.008,0.006,0.008,0.006,0.0,
1631,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1632,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1633,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1634,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.006,0.008,0.006,0.0,
1635,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1636,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1637,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.008,0.006,0.006,0.008,0.006,0.0,
1638,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1639,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1640,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1641,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.008,0.006,0.006,0.0,
1642,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1643,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.008,0.006,0.006,0.008,0.006,0.0,
1644,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.008,0.008,0.006,0.008,0.0,
1645,0.5,0.4,0.0,0.0,0.331,0.013,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1646,1.0,0.4,0.6,0.0,0.963,0.072,0.975,0.006,0.027,0.008,0.008,0.009,0.0,
1647,1.0,0.4,0.6,0.0,0.974,0.072,0.987,0.009,0.259,0.007,0.007,0.009,0.0,
1648,1.0,0.4,0.6,0.0,0.975,0.071,0.987,0.007,0.297,0.007,0.014,0.03,0.0,
1649,1.0,0.4,0.7,0.0,0.975,0.093,0.987,0.009,0.25,0.007,0.015,0.021,0.0,
1650,1.0,0.4,0.6,1.0,0.975,0.089,0.987,0.009,0.298,0.009,1.0,1.0,0.0,
1651,0.7,0.4,0.0,0.0,0.809,0.013,0.952,0.009,0.251,0.007,0.013,0.021,0.0,
1652,0.0,0.4,0.0,0.0,0.012,0.016,0.952,0.006,0.237,0.006,0.013,0.02,0.0,
1653,0.0,0.4,0.0,0.0,0.015,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1654,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1655,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.008,0.006,0.006,0.0,
1656,0.0,0.4,0.0,0.0,0.012,0.016,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1657,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.008,0.008,0.008,0.0,
1658,0.0,0.4,0.0,0.0,0.015,0.016,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1659,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.008,0.006,0.006,0.008,0.0,
1660,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1661,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1662,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.006,0.008,0.0,
1663,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1664,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.008,0.006,0.006,0.006,0.008,0.0,
1665,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1666,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.008,0.006,0.0,
1667,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1668,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1669,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1670,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1671,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1672,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1673,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1674,0.0,0.4,0.0,0.0,0.015,0.013,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1675,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1676,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.008,0.008,0.006,0.0,
1677,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1678,0.7,0.4,0.3,0.0,0.788,0.033,0.935,0.006,0.006,0.008,0.006,0.006,0.0,
1679,1.0,0.4,0.8,0.0,0.98,0.154,0.946,0.01,0.451,0.009,0.007,0.006,0.0,
1680,1.0,0.4,0.9,0.0,0.98,0.207,0.991,0.01,0.426,0.009,0.026,0.05,0.0,
1681,1.0,0.4,0.8,0.0,0.98,0.168,0.992,0.011,0.364,0.009,0.023,0.05,0.0,
1682,1.0,0.4,0.7,0.0,0.956,0.126,0.979,0.008,0.391,0.008,0.025,0.046,0.0,
1683,1.0,0.4,0.8,0.0,0.957,0.156,0.974,0.008,0.365,0.01,0.021,0.037,0.0,
1684,0.0,0.4,0.0,0.0,0.011,0.013,0.944,0.009,0.332,0.009,0.017,0.039,0.0,
1685,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1686,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1687,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1688,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1689,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.008,0.006,0.006,0.006,0.008,0.0,
1690,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1691,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.008,0.008,0.008,0.006,0.0,
1692,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.008,0.008,0.006,0.0,
1693,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.008,0.008,0.0,
1694,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.008,0.008,0.006,0.006,0.0,
1695,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.006,0.006,0.006,0.008,0.008,0.0,
1696,0.0,0.4,0.0,0.0,0.014,0.016,0.007,0.006,0.008,0.006,0.008,0.008,0.0,
1697,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.008,0.006,0.008,0.006,0.006,0.0,
1698,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1699,0.0,0.4,0.0,0.0,0.011,0.013,0.008,0.008,0.008,0.006,0.008,0.006,0.0,
1700,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1701,0.0,0.4,0.0,0.0,0.014,0.013,0.008,0.006,0.008,0.006,0.006,0.006,0.0,
1702,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.008,0.006,0.007,0.0,
1703,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.008,0.008,0.006,0.0,
1704,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1705,0.0,0.4,0.0,0.0,0.014,0.016,0.007,0.006,0.006,0.008,0.006,0.006,0.0,
1706,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.008,0.006,0.006,0.007,0.0,
1707,0.0,0.4,0.0,0.0,0.011,0.016,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1708,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1709,0.0,0.4,0.0,0.0,0.011,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1710,0.0,0.4,0.0,0.0,0.011,0.016,0.008,0.006,0.008,0.006,0.006,0.008,0.0,
1711,0.0,0.4,0.0,0.0,0.011,0.013,0.008,0.008,0.006,0.006,0.006,0.006,0.0,
1712,1.0,0.4,1.0,0.0,0.906,0.233,0.007,0.01,0.006,0.006,0.006,0.006,0.0,
1713,1.0,0.4,1.0,0.0,0.914,0.209,0.917,0.01,0.262,0.01,0.014,0.023,0.0,
1714,1.0,0.4,0.9,0.0,0.955,0.165,0.973,0.011,0.289,0.01,0.015,0.023,0.0,
1715,1.0,0.4,0.9,0.0,0.956,0.165,0.974,0.009,0.327,0.011,0.017,0.031,0.0,
1716,1.0,0.4,0.9,0.0,0.956,0.165,0.975,0.011,0.33,0.009,0.017,0.031,0.0,
1717,1.0,0.4,0.9,1.0,0.914,0.165,0.945,0.011,0.253,0.009,1.0,1.0,0.0,
1718,0.0,0.4,0.0,0.0,0.012,0.014,0.966,0.006,0.403,0.006,0.021,0.044,0.0,
1719,0.0,0.4,0.0,0.0,0.012,0.014,0.103,0.006,0.006,0.006,0.006,0.012,0.0,
1720,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.006,0.006,0.008,0.008,0.0,
1721,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1722,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1723,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.008,0.006,0.008,0.006,0.007,0.0,
1724,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1725,0.0,0.4,0.0,0.0,0.014,0.017,0.007,0.006,0.008,0.008,0.006,0.006,0.0,
1726,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1727,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1728,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1729,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1730,0.0,0.4,0.0,0.0,0.012,0.017,0.008,0.008,0.008,0.008,0.006,0.006,0.0,
1731,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.006,0.006,0.006,0.008,0.007,0.0,
1732,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1733,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1734,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.006,0.008,0.006,0.006,0.0,
1735,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1736,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1737,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.008,0.008,0.006,0.0,
1738,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1739,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1740,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1741,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.008,0.006,0.006,0.006,0.0,
1742,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1743,0.0,0.4,0.0,0.0,0.011,0.013,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1744,0.0,0.4,0.0,0.0,0.011,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1745,1.0,0.4,1.0,0.0,0.953,0.3,0.008,0.006,0.006,0.012,0.006,0.006,0.0,
1746,1.0,0.4,1.0,0.0,0.958,0.298,0.975,0.014,0.437,0.015,0.007,0.007,0.0,
1747,1.0,0.4,1.0,0.0,0.972,0.249,0.985,0.011,0.415,0.011,0.025,0.047,0.0,
1748,1.0,0.4,0.9,0.0,0.972,0.241,0.987,0.013,0.433,0.011,0.023,0.051,0.0,
1749,1.0,0.4,0.9,0.0,0.942,0.224,0.97,0.011,0.39,0.011,0.021,0.052,0.0,
1750,0.0,0.4,0.0,1.0,0.105,0.013,0.961,0.01,0.323,0.008,1.0,1.0,0.0,
1751,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.008,0.02,0.03,0.0,
1752,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1753,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1754,0.0,0.4,0.0,0.0,0.012,0.016,0.008,0.006,0.006,0.006,0.006,0.008,0.0,
1755,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.008,0.008,0.006,0.006,0.006,0.0,
1756,0.0,0.4,0.0,0.0,0.012,0.016,0.008,0.006,0.008,0.006,0.006,0.008,0.0,
1757,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.008,0.008,0.0,
1758,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1759,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1760,0.0,0.4,0.0,0.0,0.014,0.016,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1761,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1762,0.0,0.4,0.0,0.0,0.014,0.013,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1763,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.008,0.0,
1764,0.0,0.4,0.0,0.0,0.014,0.016,0.008,0.008,0.006,0.006,0.008,0.006,0.0,
1765,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1766,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.008,0.006,0.006,0.006,0.006,0.0,
1767,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.008,0.006,0.008,0.006,0.0,
1768,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1769,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1770,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1771,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.008,0.006,0.006,0.008,0.0,
1772,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1773,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1774,0.0,0.4,0.0,0.0,0.014,0.013,0.008,0.006,0.008,0.008,0.006,0.008,0.0,
1775,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.008,0.006,0.008,0.006,0.0,
1776,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1777,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.008,0.006,0.008,0.0,
1778,1.0,0.4,0.7,0.0,0.938,0.118,0.975,0.008,0.006,0.008,0.008,0.008,0.0,
1779,1.0,0.4,0.7,0.0,0.966,0.127,0.988,0.008,0.527,0.008,0.03,0.078,0.0,
1780,1.0,0.4,0.6,0.0,0.967,0.08,0.988,0.007,0.558,0.007,0.03,0.095,0.0,
1781,1.0,0.4,0.6,0.0,0.932,0.096,0.971,0.007,0.493,0.007,0.027,0.066,0.0,
1782,1.0,0.4,0.7,0.0,0.932,0.122,0.961,0.008,0.4,0.01,0.027,0.08,0.0,
1783,1.0,0.4,0.7,1.0,0.932,0.101,0.962,0.01,0.357,0.008,1.0,1.0,0.0,
1784,0.0,0.4,0.0,0.0,0.104,0.026,0.016,0.006,0.559,0.006,0.038,0.103,0.0,
1785,0.0,0.4,0.0,0.0,0.012,0.016,0.009,0.006,0.006,0.006,0.04,0.006,0.0,
1786,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1787,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1788,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.008,0.008,0.006,0.008,0.006,0.0,
1789,0.0,0.4,0.0,0.0,0.015,0.016,0.007,0.006,0.007,0.006,0.006,0.006,0.0,
1790,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.007,0.006,0.006,0.006,0.0,
1791,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.008,0.006,0.006,0.0,
1792,0.0,0.4,0.0,0.0,0.012,0.016,0.008,0.006,0.006,0.006,0.008,0.006,0.0,
1793,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.006,0.008,0.006,0.008,0.0,
1794,0.0,0.4,0.0,0.0,0.015,0.013,0.007,0.006,0.008,0.008,0.006,0.006,0.0,
1795,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1796,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.006,0.007,0.006,0.008,0.006,0.0,
1797,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1798,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.008,0.006,0.008,0.008,0.0,
1799,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.008,0.006,0.006,0.006,0.006,0.0,
1800,0.0,0.4,0.0,0.0,0.014,0.016,0.008,0.006,0.007,0.006,0.006,0.008,0.0,
1801,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.008,0.007,0.006,0.006,0.006,0.0,
1802,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1803,0.0,0.4,0.0,0.0,0.012,0.013,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1804,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.008,0.007,0.006,0.0,
1805,0.0,0.4,0.0,0.0,0.014,0.013,0.007,0.006,0.006,0.008,0.008,0.007,0.0,
1806,0.0,0.4,0.0,0.0,0.012,0.016,0.008,0.008,0.008,0.008,0.007,0.006,0.0,
1807,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.007,0.007,0.0,
1808,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1809,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.008,0.008,0.006,0.006,0.008,0.0,
1810,0.0,0.4,0.0,0.0,0.012,0.013,0.007,0.006,0.006,0.008,0.008,0.006,0.0,
1811,0.0,0.4,0.0,0.0,0.012,0.016,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1812,1.0,0.4,0.8,0.0,0.959,0.169,0.008,0.008,0.008,0.006,0.006,0.008,0.0,
1813,1.0,0.4,0.7,0.0,0.963,0.114,0.981,0.009,0.572,0.008,0.034,0.104,0.0,
1814,1.0,0.4,0.6,0.0,0.974,0.107,0.989,0.01,0.623,0.008,0.034,0.094,0.0,
1815,1.0,0.4,0.6,0.0,0.974,0.085,0.989,0.008,0.548,0.007,0.032,0.137,0.0,
1816,1.0,0.4,0.7,1.0,0.945,0.132,0.973,0.008,0.447,0.01,1.0,1.0,0.0,
1817,0.0,0.4,0.0,0.0,0.012,0.014,0.981,0.01,0.006,0.006,0.024,0.006,0.0,
1818,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
1819,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.006,0.006,0.008,0.008,0.006,0.0,
1820,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.008,0.006,0.008,0.008,0.006,0.0,
1821,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1822,0.0,0.4,0.0,0.0,0.012,0.017,0.008,0.006,0.006,0.006,0.006,0.006,0.0,
1823,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.007,0.006,0.006,0.006,0.0,
1824,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.008,0.007,0.006,0.008,0.006,0.0,
1825,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.008,0.006,0.008,0.006,0.0,
1826,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.006,0.008,0.007,0.007,0.0,
1827,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1828,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1829,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.008,0.006,0.008,0.008,0.0,
1830,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.007,0.006,0.008,0.006,0.0,
1831,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.008,0.008,0.006,0.007,0.0,
1832,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.008,0.008,0.006,0.006,0.006,0.0,
1833,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.008,0.0,
1834,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.007,0.006,0.006,0.006,0.0,
1835,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.006,0.008,0.006,0.008,0.006,0.0,
1836,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.006,0.006,0.008,0.006,0.0,
1837,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.006,0.006,0.006,0.006,0.0,
1838,0.0,0.4,0.0,0.0,0.014,0.014,0.007,0.006,0.007,0.006,0.006,0.008,0.0,
1839,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.008,0.007,0.006,0.006,0.006,0.0,
1840,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.008,0.008,0.006,0.0,
1841,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.008,0.006,0.006,0.006,0.008,0.0,
1842,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.008,0.006,0.006,0.006,0.006,0.0,
1843,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.006,0.006,0.008,0.0,
1844,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.008,0.006,0.008,0.006,0.0,
1845,1.0,0.4,0.7,0.0,0.963,0.146,0.982,0.006,0.692,0.006,0.054,0.172,0.0,
1846,1.0,0.4,0.7,0.0,0.976,0.158,0.988,0.009,0.725,0.009,0.064,0.155,0.0,
1847,1.0,0.4,0.6,0.0,0.976,0.121,0.989,0.009,0.742,0.008,0.053,0.178,0.0,
1848,1.0,0.4,0.6,0.0,0.948,0.116,0.967,0.008,0.621,0.008,0.056,0.219,0.0,
1849,1.0,0.4,0.6,0.0,0.948,0.116,0.968,0.008,0.616,0.008,0.039,0.14,0.0,
1850,1.0,0.4,0.6,1.0,0.901,0.114,0.934,0.008,0.485,0.01,1.0,1.0,0.0,
1851,0.0,0.4,0.0,0.0,0.101,0.026,0.015,0.006,0.011,0.006,0.027,0.007,0.0,
1852,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.006,0.01,0.008,0.0,
1853,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.006,0.007,0.006,0.006,0.008,0.0,
1854,0.0,0.4,0.0,0.0,0.012,0.014,0.008,0.006,0.007,0.008,0.006,0.006,0.0,
1855,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.008,0.007,0.006,0.008,0.006,0.0,
1856,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.007,0.008,0.008,0.008,0.0,
1857,0.0,0.4,0.0,0.0,0.012,0.017,0.007,0.006,0.007,0.006,0.008,0.006,0.0,
1858,0.0,0.4,0.0,0.0,0.012,0.014,0.007,0.006,0.008,0.006,0.006,0.006,0.0,
